date,exchange_rate
1983-10-24 12:00:00,3.575800
1983-10-25 12:00:00,3.584100
1983-10-26 12:00:00,3.586000
1983-10-27 12:00:00,3.580700
1983-10-28 12:00:00,3.582100
1983-10-31 12:00:00,3.577600
1983-11-01 12:00:00,3.571200
1983-11-02 12:00:00,3.570200
1983-11-03 12:00:00,3.571300
1983-11-04 12:00:00,3.570900
1983-11-07 12:00:00,3.569300
1983-11-08 12:00:00,3.569700
1983-11-09 12:00:00,3.569900
1983-11-10 12:00:00,3.567300
1983-11-11 12:00:00,3.569400
1983-11-14 12:00:00,3.566500
1983-11-15 12:00:00,3.563300
1983-11-16 12:00:00,3.564100
1983-11-17 12:00:00,3.560400
1983-11-18 12:00:00,3.559100
1983-11-21 12:00:00,3.554900
1983-11-22 12:00:00,3.558000
1983-11-23 12:00:00,3.561200
1983-11-24 12:00:00,3.556500
1983-11-25 12:00:00,3.554500
1983-11-28 12:00:00,3.550500
1983-11-29 12:00:00,3.551100
1983-11-30 12:00:00,3.553800
1983-12-01 12:00:00,3.557000
1983-12-02 12:00:00,3.555300
1983-12-05 12:00:00,3.549200
1983-12-06 12:00:00,3.548800
1983-12-07 12:00:00,3.550400
1983-12-08 12:00:00,3.553600
1983-12-09 12:00:00,3.559200
1983-12-12 12:00:00,3.553700
1983-12-13 12:00:00,3.550200
1983-12-14 12:00:00,3.544700
1983-12-15 12:00:00,3.544300
1983-12-16 12:00:00,3.539800
1983-12-19 12:00:00,3.549300
1983-12-20 12:00:00,3.556000
1983-12-21 12:00:00,3.556000
1983-12-22 12:00:00,3.560700
1983-12-23 12:00:00,3.565900
1983-12-27 12:00:00,3.567800
1983-12-28 12:00:00,3.574900
1983-12-29 12:00:00,3.580900
1983-12-30 12:00:00,3.588300
1984-01-03 12:00:00,3.580300
1984-01-04 12:00:00,3.578300
1984-01-05 12:00:00,3.578100
1984-01-06 12:00:00,3.581400
1984-01-09 12:00:00,3.583800
1984-01-10 12:00:00,3.588900
1984-01-11 12:00:00,3.596800
1984-01-12 12:00:00,3.594600
1984-01-13 12:00:00,3.592200
1984-01-16 12:00:00,3.610400
1984-01-17 12:00:00,3.612400
1984-01-18 12:00:00,3.607800
1984-01-19 12:00:00,3.608000
1984-01-20 12:00:00,3.605700
1984-01-23 12:00:00,3.615500
1984-01-24 12:00:00,3.621300
1984-01-25 12:00:00,3.625900
1984-01-26 12:00:00,3.628100
1984-01-27 12:00:00,3.631200
1984-01-30 12:00:00,3.621500
1984-01-31 12:00:00,3.622800
1984-02-01 12:00:00,3.624000
1984-02-02 12:00:00,3.635900
1984-02-03 12:00:00,3.641200
1984-02-06 12:00:00,3.637400
1984-02-07 12:00:00,3.629700
1984-02-08 12:00:00,3.633600
1984-02-09 12:00:00,3.642000
1984-02-10 12:00:00,3.635400
1984-02-13 12:00:00,3.640600
1984-02-14 12:00:00,3.638500
1984-02-15 12:00:00,3.655800
1984-02-16 12:00:00,3.661400
1984-02-17 12:00:00,3.672400
1984-02-20 12:00:00,3.673300
1984-02-21 12:00:00,3.668700
1984-02-22 12:00:00,3.674000
1984-02-23 12:00:00,3.689400
1984-02-24 12:00:00,3.703900
1984-02-27 12:00:00,3.703700
